Unique ID,Data Source,WDFW ID,DNR ID,RMAP ID,QIN ID,FS ID,CSP ID,Barrier Type,Latitude (from database),Longitude (from database),Latitude (map adjusted),Longitude (map adjusted),Stream Name,Tributary To Name,Interested Parties,Road Ownership,Road Name,Road Block,Road Number,Mile Post,County,HUC 10 Name,WRIA,Barrier Status,Barrier Passability,Barrier Flag,DST Calculation Adjustment,Fish Type,Total Prioritization Score,Habitat Quantity Score,Habitat Potential Score,Connectivity Score,Current Condition Score,Future Condition Score,Barrier Passability Score,Downstream Barrier Count,Downstream Barrier Count Score,Downstream Minimum Passability,Downstream Minimum Passability Score,Upstream Barrier Count,Upstream Barrier Count Score,Upstream Minimum Passability,Upstream Minimum Passability Score,Maximum Net Anadromous Habitat Gain Score,"Net Habitat Gain (Coho, miles)",Net Upstream Habitat Gain Coho Score,"Total Habitat Gain (Coho, miles)","Net Habitat Gain (Steelhead, miles)",Net Upstream Habitat Gain Steelhead Score,"Total Habitat Gain (Steelhead, miles)","Net Habitat Gain (Chinook, miles)",Net Upstream Habitat Gain Chinook Score,"Total Habitat Gain (Chinook, miles)","Net Habitat Gain (Sockeye, miles)",Net Upstream Habitat Gain Sockeye Score,"Total Habitat Gain (Sockeye, miles)","Net Habitat Gain (Bull Trout, miles)",Net Upstream Habitat Gain Bull Trout Score,"Total Habitat Gain (Bull Trout, miles)","Net Habitat Gain (Resident, miles)",Net Upstream Habitat Gain Resident Score,"Total Habitat Gain (Resident, miles)",Number of Species,Maximum Habitat Potential Score,Net Habitat Potential (Coho Winter),Habitat Potential Coho Winter Score,Net Habitat Potential (Coho Summer),Habitat Potential Coho Summer Score,Net Habitat Potential (Steelhead),Habitat Potential Steelhead Score,Net Habitat Potential (Chinook),Habitat Potential Chinook Score,Number of Documented Species,Documented Coho,Documented Steelhead,Documented Chinook,Documented Sockeye,Documented Bull Trout,Documented Resident,"Stream Temperature (2019, degrees C)",Current Stream Temperature Score,"Stream Temperature (2080, degrees C)",Future Stream Temperature Score,Future Winter Max Flows (Percent Change),Future Winter Max Flows Score,Future Winter Bankfull Flows (Percent Change),Future Winter Bankfull Flows Score,Future Summer Flows,Future Summer Flows Score,x,y
CWCC.02363,QIN.off,,15521,2690009,,,,Culvert,47.2123810005,-124.082356,47.212413025,-124.082389886,unnamed,Joe Creek,Quinault,Private,6006,Copalis River - GH0700,6006,,Grays Harbor,Moclips River-Frontal Pacific Ocean,21,Barrier,Unknown Passability,,,Anadromous Only,45.1,3,9,15.6,7.5,10,2,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.04,1,0.04,0.04,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.41,3,0.12,1,0.15,1,-99999,0,0,No,No,No,No,No,No,14.13813321202,3,15.6261622105564,3,13.258248819492,5,13.3022511464988,5,21.875160190316,3,-13812788.458495462,5976814.467001219
CWCC.02372,QIN.off,,15593,2690013,,,,Culvert,47.5613430001999,-124.305911999,47.561563855,-124.305806581,unnamed,Elk Creek,Quinault,Private,1320,Clearwater - CL0020,1320,,Jefferson,Queets River,21,Barrier,Unknown Passability,,,Resident and Anadromous,42.225,5,8.5,15.6,7.5,5.625,2,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.94,1,0.94,0.94,1,0.94,0,0,0,0,0,0,0,0,0,0.78,1,0.78,3,2,0.36,2,0.27,2,0.17,1,-99999,0,0,No,No,No,No,No,No,15.1825170402556,3,16.7414104402496,2,15.1585919000284,4,21.7792374100942,1,28.9033488411876,2,-13837659.091261007,6034222.177063401
CWCC.02378,QIN.off,,15679,2690009,,,,Bridge,47.3405220002999,-123.998436001,47.3404945600001,-123.99845862,unnamed,Elk Creek,Quinault,Private,8570,Copalis River - GH0740,8570,,Grays Harbor,Lower Quinault River,21,Barrier,Unknown Passability,,,Resident and Anadromous,54.475,10,12,15.6,7.5,9.375,2,1,4,Unknown Barrier Status,4,0,5,NA,5,2,1.46,2,1.46,1.46,2,1.46,1.09,2,1.09,0,0,0,0,0,0,1.65,2,1.65,4,3,0.52,3,0.21,2,0.24,2,0.2,2,0,No,No,No,No,No,No,13.6857584276131,3,15.1973672769775,3,11.9531747585456,5,14.3030282857917,4,24.152091289848,3,-13803445.272766262,5997829.629048914
CWCC.02379,QIN.off,,15725,2690009,,,,Culvert,47.3293929999,-123.993630999999,47.3293819740001,-123.993752121,unnamed,Elk Creek,Quinault,Private,8550,Copalis River - GH0740,8550,,Grays Harbor,Lower Quinault River,21,Barrier,Unknown Passability,,,Resident and Anadromous,47.475,5,10,15.6,7.5,9.375,2,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.52,1,0.52,0.52,1,0.52,0,0,0,0,0,0,0,0,0,0.31,1,0.31,3,2,0.36,2,0.19,1,0.15,1,-99999,0,1,No,No,No,No,No,Yes,13.6857584276131,3,15.1973672769775,3,11.9531747585456,5,14.3030282857917,4,24.152091289848,3,-13802921.347616425,5996004.298415182
CWCC.02389,QIN.off,,15739,2690009,,,,Culvert,47.2336340004999,-124.093020999999,47.233652572,-124.093017632,unnamed,Joe Creek,Quinault,Private,6042.1,Copalis River - GH0700,6042.1,,Grays Harbor,Moclips River-Frontal Pacific Ocean,21,Barrier,Unknown Passability,,,Resident and Anadromous,48.6,5,10.5,15.6,7.5,10,2,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.69,1,0.69,0.69,1,0.69,0,0,0,0,0,0,0,0,0,0.56,1,0.56,3,3,0.44,3,0.13,1,0.17,1,-99999,0,0,No,No,No,No,No,No,14.13813321202,3,15.6261622105564,3,13.258248819492,5,13.3022511464988,5,21.875160190316,3,-13813971.533826359,5980295.860583337
CWCC.02417,QIN.off,,15899,2690009,,,,Culvert,47.2531329998,-124.080203999,47.2533790350001,-124.080503441,unnamed,Joe Creek,Quinault,Private,6032,Copalis River - GH0720,6032,,Grays Harbor,Moclips River-Frontal Pacific Ocean,21,Barrier,Unknown Passability,,,Resident and Anadromous,48.6,5,10.5,15.6,7.5,10,2,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.06,1,0.06,0.06,1,0.06,0,0,0,0,0,0,0,0,0,0.63,1,0.63,3,3,0.52,3,0.21,2,0.21,2,-99999,0,0,No,No,No,No,No,No,14.13813321202,3,15.6261622105564,3,13.258248819492,5,13.3022511464988,5,21.875160190316,3,-13812578.460477041,5983530.493268609
CWCC.02421,QIN.off,,15934,2690009,,,,Culvert,47.360753,-123.936407001,47.3608125280001,-123.936399715,unnamed,unnamed,Quinault,Private,8310,Copalis River - GH0740,8310,,Grays Harbor,Lower Quinault River,21,Barrier,Unknown Passability,Downstream 0% Passable Barrier,,Resident and Anadromous,45.475,5,12,11.6,7.5,9.375,2,2,3,0%,0,0,5,NA,5,1,0.11,1,0.11,0.11,1,0.11,0,0,0,0,0,0,0,0,0,0.14,1,0.14,3,3,0.45,3,0.12,1,0.17,1,-99999,0,1,No,No,No,No,No,Yes,13.6857584276131,3,15.1973672769775,3,11.9531747585456,5,14.3030282857917,4,24.152091289848,3,-13796536.907004835,6001168.010704921
CWCC.02422,QIN.off,,15935,2690009,,,,Culvert,47.3731779997999,-123.938606000999,47.3733771890001,-123.938685584,unnamed,Cook Creek,Quinault,Private,8310,Copalis River - GH0740,8310,,Grays Harbor,Lower Quinault River,21,Barrier,Unknown Passability,Downstream 0% Passable Barrier,,Resident and Anadromous,63.475,25,14,7.6,7.5,9.375,2,3,2,0%,0,10,0,33%,2,5,6.04,5,6.04,6.04,5,6.04,5.23,5,5.23,0,0,0,0,0,0,8.08,5,8.08,4,4,0.71,4,0.21,2,0.4,3,0.33,2,0,No,No,No,No,No,No,13.6857584276131,3,15.1973672769775,3,11.9531747585456,5,14.3030282857917,4,24.152091289848,3,-13796791.368816081,6003233.114138234
CWCC.02433,QIN.off,,15982,2690012,,,,Culvert,47.6572260001,-124.321151999999,47.6572154250001,-124.321153881,unnamed,unnamed,Hoh; Quinault,State,K-1200,Clearwater - CL0090,K-1200,,Jefferson,Raft River-Frontal Pacific Ocean,21,Barrier,Unknown Passability,No Estimated Upstream Habitat Gain (Adjusted); Downstream 0% Passable Barrier,,No Estimated Upstream Habitat,27.85,0,0,11.6,7.5,8.75,2,2,3,0%,0,0,5,NA,5,0,,0,,,0,,,0,,,0,,,0,,0,0,0,0,0,,0,,0,,0,,0,0,No,No,No,No,No,No,13.7931263522125,3,15.2857468830105,3,14.1195667855706,4,14.3206980193521,4,23.5586032204483,3,-13839367.544882301,6050015.981035354
CWCC.02460,QIN.off,,16189,2690009,,,,Culvert,47.213842,-124.053613001,47.2138606280001,-124.053591599,unnamed,Copalis Creek,Quinault,Private,6007.22,Copalis River - GH0700,6007.22,,Grays Harbor,Moclips River-Frontal Pacific Ocean,21,Barrier,Unknown Passability,,,Resident and Anadromous,50.975,5,8.5,15.6,12.5,9.375,2,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.24,1,0.24,0.24,1,0.24,0,0,0,0,0,0,0,0,0,0.09,1,0.09,3,2,0.34,2,0.25,2,0.15,1,-99999,0,0,No,No,No,No,No,No,11.4232852496045,5,12.6137837024124,3,12.6791391796111,5,13.8250751067919,4,21.7503915185456,3,-13809582.647922661,5977051.700548554
CWCC.02465,QIN.off,,18164,2690009,,,,Culvert,47.2920629998,-123.967360999999,47.292115779,-123.967838383,unnamed,Copalis River,Quinault,Private,8000,Copalis River - GH0740,8000,,Grays Harbor,Moclips River-Frontal Pacific Ocean,21,Barrier,Unknown Passability,,,Resident and Anadromous,54.975,5,12.5,15.6,12.5,9.375,2,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.25,1,0.25,0.25,1,0.25,0,0,0,0,0,0,0,0,0,0.15,1,0.15,3,4,0.65,4,0.11,1,0.22,2,-99999,0,0,No,No,No,No,No,No,11.4232852496045,5,12.6137837024124,3,12.6791391796111,5,13.8250751067919,4,21.7503915185456,3,-13800036.643583974,5989885.831150853
CWCC.02480,QIN.off,,16616,2690013,,,,Culvert,47.5942880002,-124.249690998999,47.5945767960001,-124.249990476,unnamed,unnamed,Quinault,Private,RY-1111,Clearwater - CL0040,1111,,Jefferson,Clearwater River,21,Barrier,Unknown Passability,,,Anadromous Only,34.35,3,7,15.6,2.5,6.25,2,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.19,1,0.19,0.19,1,0.19,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.09,1,0.22,2,0.05,1,-99999,0,0,No,No,No,No,No,No,26.5203714763954,1,29.2268282204152,1,13.4369293097973,5,18.3574127455286,2,24.8133070694707,2,-13831445.670847587,6039669.947269458
CWCC.02518,QIN.off,,15949,2690012,,,,Culvert,47.5812572613,-124.20449433,47.5812304410001,-124.204481142,unnamed,unnamed,Quinault,State,RY-1212.231,Clearwater,RY-1212.231,,Jefferson,Queets River,21,Barrier,Unknown Passability,Resident Only,,Resident Only,32.225,2,1.5,15.6,7.5,5.625,2,1,4,Unknown Barrier Status,4,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,1,0.09,1,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,15.1825170402556,3,16.7414104402496,2,15.1585919000284,4,21.7792374100942,1,28.9033488411876,2,-13826379.594953498,6037467.128312848
CWCC.02525,QIN.off,,18946,2610039,,,,Culvert,47.2197605773,-124.061952966999,47.219767484,-124.061960358,unnamed,Joe Creek,Quinault,Private,RY_6009.1,Humptulips,RY_6009.1,,Grays Harbor,Moclips River-Frontal Pacific Ocean,21,Barrier,Unknown Passability,Resident Only,,Resident Only,38.1,2,3,15.6,7.5,10,2,1,4,Unknown Passability,4,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,1,0.07,1,0,-99999,0,-99999,0,-99999,0,-99999,0,1,No,No,No,No,No,Yes,14.13813321202,3,15.6261622105564,3,13.258248819492,5,13.3022511464988,5,21.875160190316,3,-13810514.253889415,5978019.78529479
CWCC.02527,QIN.off,,18953,2610039,,,,Culvert,47.2237128523999,-124.063516367,47.2237122000001,-124.063516511,unnamed,Joe Creek,Quinault,Private,RY_6009.1,Humptulips,RY_6009.1,,Grays Harbor,Moclips River-Frontal Pacific Ocean,21,Barrier,Unknown Passability,,,Resident and Anadromous,52.4,10,10.5,14.4,7.5,10,2,1,4,Unknown Barrier Status,4,2,3,67%,4,2,1.03,2,1.03,1.03,2,1.03,0,0,0,0,0,0,0,0,0,1.11,2,1.11,3,3,0.47,3,0.11,1,0.17,1,-99999,0,0,No,No,No,No,No,No,14.13813321202,3,15.6261622105564,3,13.258248819492,5,13.3022511464988,5,21.875160190316,3,-13810687.484050771,5978666.351562176
CWCC.02529,QIN.off,,18960,2690013,,,,Culvert,47.5817605566999,-124.265237252,47.581865957,-124.265408562,unnamed,unnamed,Quinault,Private,1103.22,Clearwater,1103.22,,Jefferson,Clearwater River,21,Barrier,Unknown Passability,Resident Only,,Resident Only,27.85,2,1.5,15.6,2.5,6.25,2,1,4,Unknown Barrier Status,4,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,1,0.13,1,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,26.5203714763954,1,29.2268282204152,1,13.4369293097973,5,18.3574127455286,2,24.8133070694707,2,-13833162.004293596,6037572.007666481
CWCC.02548,QIN.off,,19089,2690012,,,,Culvert,47.6415719999999,-124.359959,47.6417745470001,-124.359834194,unnamed,West Fork Kalaloch Creek,Hoh; Quinault,State,K-1000,KALALOCH,K-1000,,Jefferson,Raft River-Frontal Pacific Ocean,21,Barrier,Unknown Passability,No Estimated Upstream Habitat Gain,,No Estimated Upstream Habitat,31.85,0,0,15.6,7.5,8.75,2,1,4,Unknown Passability,4,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,13.7931263522125,3,15.2857468830105,3,14.1195667855706,4,14.3206980193521,4,23.5586032204483,3,-13843673.417616395,6047464.4566004
CWCC.02549,QIN.off,,19090,2690012,,,,Culvert,47.6413909999999,-124.359038999999,47.641422515,-124.359127748,unnamed,West Fork Kalaloch Creek,Hoh; Quinault,State,K-1200,KALALOCH,K-1200,,Jefferson,Raft River-Frontal Pacific Ocean,21,Barrier,Unknown Passability,Resident Only,,Resident Only,34.15,2,1.5,14.4,7.5,8.75,2,1,4,Unknown Barrier Status,4,2,3,67%,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,1,0.03,1,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,13.7931263522125,3,15.2857468830105,3,14.1195667855706,4,14.3206980193521,4,23.5586032204483,3,-13843594.776410105,6047406.293862756
CWCC.02556,QIN.off,,19120,2690012,,,,Culvert,47.7040427423999,-124.111403693,47.704022045,-124.111421148,unnamed,unnamed,Quinault,State,C-2000, ,C-2000,,Jefferson,Clearwater River,21,Barrier,Unknown Passability,Resident Only (Adjusted); Downstream 0% Passable Barrier,,Resident Only,31.35,2,1.5,11.6,7.5,8.75,2,2,3,0%,0,0,5,NA,5,0,,0,,,0,,,0,,,0,,,0,,0.79,1,0.79,1,0,,0,,0,,0,,0,0,No,No,No,No,No,No,13.6953170808002,3,15.2484513756265,3,11.4294743315557,5,13.200116335538,5,30.9496616386783,1,-13816020.203796163,6057755.144125176
CWCC.02557,QIN.off,,19129,2690012,,,,Culvert,47.5754409999999,-124.222714999999,47.5754179310001,-124.222794684,unnamed,unnamed,Quinault,State,RY-1200.024,QUEETS,RY-1200.024,,Jefferson,Queets River,21,Barrier,Unknown Passability,No Estimated Upstream Habitat Gain,,No Estimated Upstream Habitat,28.725,0,0,15.6,7.5,5.625,2,1,4,Unknown Barrier Status,4,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,15.1825170402556,3,16.7414104402496,2,15.1585919000284,4,21.7792374100942,1,28.9033488411876,2,-13828418.249147505,6036507.947782097
CWCC.02559,QIN.off,,19135,2610003,,,,Culvert,47.4507570005999,-124.187116998999,47.4507542260001,-124.187111105,unnamed,unnamed,Quinault,Private,,QUEETS EAST,,,Grays Harbor,Raft River-Frontal Pacific Ocean,21,Barrier,Unknown Passability,Downstream 0% Passable Barrier,,Resident and Anadromous,34.775,5,10.5,12.4,2.5,4.375,2,1,4,0%,0,0,5,NA,5,1,0.17,1,0.17,0.17,1,0.17,0,0,0,0,0,0,0,0,0,0.33,1,0.33,3,3,0.2,2,0.43,3,0.13,1,-99999,0,0,No,No,No,No,No,No,25.3914957606655,1,28.1065686812437,1,20.6165220252903,2,24.6312065062302,1,23.1968199864728,3,-13824445.97127449,6015961.513700606
CWCC.02561,QIN.off,,19181,2690008,,,,Culvert,47.7064999999999,-124.2667,47.706538256,-124.266915692,unnamed,unnamed,Quinault,Private,1718.1,South Clallam - CL0210,1718.1,,Jefferson,Clearwater River,21,Barrier,Unknown Passability,No Estimated Upstream Habitat Gain (Adjusted); Downstream 0% Passable Barrier,,No Estimated Upstream Habitat,20.35,0,0,11.6,2.5,6.25,2,2,3,0%,0,0,5,NA,5,0,,0,,,0,,,0,,,0,,,0,,0,0,0,0,0,,0,,0,,0,,0,0,No,No,No,No,No,No,26.5203714763954,1,29.2268282204152,1,13.4369293097973,5,18.3574127455286,2,24.8133070694707,2,-13833329.777243719,6058171.379646984
CWCC.02562,QIN.off,,19189,2690012,,,,Culvert,47.6557499999999,-124.234899999999,47.655761969,-124.234886095,unnamed,Clearwater River,Quinault,State,Hoh Mainline, ,Hoh Mainline,,Jefferson,Clearwater River,21,Barrier,Unknown Passability,Resident Only,,Resident Only,27.85,2,1.5,15.6,2.5,6.25,2,1,4,Unknown Barrier Status,4,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,1,0.57,1,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,26.5203714763954,1,29.2268282204152,1,13.4369293097973,5,18.3574127455286,2,24.8133070694707,2,-13829764.258900201,6049775.772845329
CWCC.02564,QIN.off,,19195,2690009,,,,Culvert,47.303685,-123.985146,47.3039444020001,-123.984816101,unnamed,Copalis River,Quinault,Private,8070.82, ,8070.82,,Grays Harbor,Moclips River-Frontal Pacific Ocean,21,Barrier,Unknown Passability,,,Resident and Anadromous,51.375,5,10.5,14,12.5,9.375,2,1,4,33%,2,0,5,NA,5,1,0.13,1,0.13,0.13,1,0.13,0,0,0,0,0,0,0,0,0,0.23,1,0.23,3,3,0.54,3,0.14,1,0.21,2,-99999,0,0,No,No,No,No,No,No,11.4232852496045,5,12.6137837024124,3,12.6791391796111,5,13.8250751067919,4,21.7503915185456,3,-13801926.59441144,5991827.419900385
CWCC.02568,QIN.on,2312w31b,,,2312w31b,,,Puncheon,47.4441000336128,-124.267331199832,47.4441222550001,-124.267616673,unnamed,Raft River,Quinault,Tribal,Logging rd NW T23 R12W S31,,,,Grays Harbor,Raft River-Frontal Pacific Ocean,21,Barrier,0%,,,Resident and Anadromous,43.775,5,8.5,23.4,2.5,4.375,5,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.33,1,0.33,0.33,1,0.33,0,0,0,0,0,0,0,0,0,0.27,1,0.27,3,2,0.32,2,0.2,2,0.14,1,-99999,0,0,No,No,No,No,No,No,25.3914957606655,1,28.1065686812437,1,20.6165220252903,2,24.6312065062302,1,23.1968199864728,3,-13833407.810086511,6014869.831838841
CWCC.02572,QIN.on,2313w22a,,,2313w22a01,,,Culvert,47.4623149272743,-124.330880675877,47.4623547040001,-124.330959934,unnamed,Raft River,Quinault,Tribal,Logging rd SW T23 R13W S22,,,,Grays Harbor,Raft River-Frontal Pacific Ocean,21,Barrier,67%,,,Resident and Anadromous,39.375,5,10.5,17,2.5,4.375,3,1,4,Unknown Barrier Status,4,2,3,67%,4,1,0.26,1,0.33,0.26,1,0.33,0,0,0,0,0,0,0,0,0,0.61,1,0.68,3,3,0.59,3,0.21,2,0.24,2,-99999,0,0,No,No,No,No,No,No,25.3914957606655,1,28.1065686812437,1,20.6165220252903,2,24.6312065062302,1,23.1968199864728,3,-13840459.1497128,6017871.387447104
CWCC.02574,QIN.on,2212w05g,,,2212w05g,,,Culvert,47.4318903032841,-124.233490676794,47.4318356910001,-124.233596968,unnamed,Raft River,Quinault,Other,Logging rd NE T22 R12W S5,,,,Grays Harbor,Raft River-Frontal Pacific Ocean,21,Barrier,33%,,,Resident and Anadromous,43.175,5,10.5,20.8,2.5,4.375,4,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.69,1,0.69,0.69,1,0.69,0,0,0,0,0,0,0,0,0,0.88,1,0.88,3,3,0.48,3,0.21,2,0.22,2,-99999,0,0,No,No,No,No,No,No,25.3914957606655,1,28.1065686812437,1,20.6165220252903,2,24.6312065062302,1,23.1968199864728,3,-13829620.753893165,6012847.716883883
CWCC.02575,QIN.on,2212w09a,,,2212w09a,,,Culvert,47.4157753501148,-124.217328560202,47.41574616,-124.217361603,unnamed,Red Creek,Quinault,Other,Logging rd NW T22 R12W S9,,,,Grays Harbor,Raft River-Frontal Pacific Ocean,21,Barrier,0%,,,Anadromous Only,40.275,3,7,23.4,2.5,4.375,5,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.07,1,0.07,0.07,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.32,2,0.09,1,0.12,1,-99999,0,0,No,No,No,No,No,No,25.3914957606655,1,28.1065686812437,1,20.6165220252903,2,24.6312065062302,1,23.1968199864728,3,-13827813.441382742,6010200.42587662
CWCC.02576,QIN.on,2313w36a,,,2313w36a,,,Culvert,47.4338743500016,-124.27163337946,47.4339016660001,-124.271633336,unnamed,Red Creek,Quinault,Other,Logging rd SE T23 R13W S36,,,,Grays Harbor,Raft River-Frontal Pacific Ocean,21,Barrier,67%,,,Resident and Anadromous,45.575,10,10.5,18.2,2.5,4.375,3,1,4,Unknown Barrier Status,4,0,5,NA,5,2,1.13,2,1.13,1.13,2,1.13,0,0,0,0,0,0,0,0,0,1.43,2,1.43,3,3,0.43,3,0.21,2,0.19,1,-99999,0,0,No,No,No,No,No,No,25.3914957606655,1,28.1065686812437,1,20.6165220252903,2,24.6312065062302,1,23.1968199864728,3,-13833854.942981392,6013187.700773112
CWCC.02586,QIN.on,2212w09b,,,2212w09b,,,Culvert,47.4091692068215,-124.204994475225,47.409131028,-124.204947484,unnamed,Hoh Creek,Quinault,Private,Logging rd SE T22 R12W S9,,,,Grays Harbor,Raft River-Frontal Pacific Ocean,21,Barrier,0%,Resident Only,,Resident Only,33.775,2,1.5,23.4,2.5,4.375,5,1,4,Unknown Barrier Status,4,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,1,0.03,1,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,25.3914957606655,1,28.1065686812437,1,20.6165220252903,2,24.6312065062302,1,23.1968199864728,3,-13826431.507868946,6009112.239728226
CWCC.02587,QIN.on,2212w11a,,,2212w11a,,,Culvert,47.4133634629707,-124.171028664642,47.4133619850001,-124.171015697,unnamed,O'Took Creek,Quinault,Tribal,Logging rd NE T22 R12W S11,,,,Grays Harbor,Raft River-Frontal Pacific Ocean,21,Barrier,0%,,,Resident and Anadromous,45.775,5,10.5,23.4,2.5,4.375,5,1,4,Unknown Barrier Status,4,0,5,NA,5,1,0.06,1,0.06,0.06,1,0.06,0,0,0,0,0,0,0,0,0,0.06,1,0.06,3,3,0.42,3,0.09,1,0.15,1,-99999,0,0,No,No,No,No,No,No,25.3914957606655,1,28.1065686812437,1,20.6165220252903,2,24.6312065062302,1,23.1968199864728,3,-13822654.238643574,6009808.214359126
CWCC.02588,QIN.on,2212w01g,,,2212w01g,,,Culvert,47.4247161338301,-124.148809302675,47.424735943,-124.148847045,unnamed,Meadow Creek,Quinault,Other,Logging rd SE T22 R12W S1,,,,Grays Harbor,Raft River-Frontal Pacific Ocean,21,Barrier,67%,Resident Only,,Resident Only,28.575,2,1.5,18.2,2.5,4.375,3,1,4,Unknown Barrier Status,4,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,1,0.02,1,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,25.3914957606655,1,28.1065686812437,1,20.6165220252903,2,24.6312065062302,1,23.1968199864728,3,-13820186.435635542,6011679.46006049
CWCC.02589,QIN.on,2212w29a,,,2212w29a,,,Culvert,47.3743536665999,-124.234668549508,47.374361348,-124.234668992,unnamed,Duck Creek,Quinault,Tribal,Logging rd NE T22 R12W S29,,,,Grays Harbor,Raft River-Frontal Pacific Ocean,21,Barrier,0%,,,Resident and Anadromous,48.825,5,8.5,22.2,7.5,5.625,5,1,4,Unknown Barrier Status,4,2,3,67%,4,1,0.12,1,0.14,0.12,1,0.14,0,0,0,0,0,0,0,0,0,0.1,1,0.1,3,2,0.37,2,0.17,1,0.15,1,-99999,0,0,No,No,No,No,No,No,12.1085004189904,3,13.404683102387,3,20.301301574213,2,26.4500158875813,1,23.4866904834226,3,-13829740.091076916,6003394.889452368
CWCC.02590,QIN.on,2213w34b,,,2313w34b,,,Puncheon,47.4346789127917,-124.328775772994,47.434442077,-124.328726313,unnamed,Pacific Ocean,Quinault,Tribal,Logging rd SW T23 R13W S34,,,,Grays Harbor,Raft River-Frontal Pacific Ocean,21,Barrier,0%,Resident Only; Downstream 0% Passable Barrier,,Resident Only,36.825,2,1.5,20.2,7.5,5.625,5,1,4,0%,0,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,1,0.31,1,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,12.1085004189904,3,13.404683102387,3,20.301301574213,2,26.4500158875813,1,23.4866904834226,3,-13840210.504103245,6013276.634796023
CWCC.02595,QIN.on,2213w26c,,,2213w26c,,,Puncheon,47.3690618535499,-124.293620582877,47.368992453,-124.293875138,unnamed,Duck Creek,Quinault,Other,Logging rd NE T22 R13W S26,,,,Grays Harbor,Raft River-Frontal Pacific Ocean,21,Barrier,0%,No Estimated Upstream Habitat Gain; Downstream 0% Passable Barrier,,No Estimated Upstream Habitat,32.525,0,0,19.4,7.5,5.625,5,2,3,0%,0,0,5,NA,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99999,0,-99999,0,-99999,0,-99999,0,0,No,No,No,No,No,No,12.1085004189904,3,13.404683102387,3,20.301301574213,2,26.4500158875813,1,23.4866904834226,3,-13836330.889073776,6002512.391497619
CWCC.02596,QIN.on,2213w26d,,,2213w26d,,,Puncheon,47.3699131732917,-124.296105981092,47.369840421,-124.296031619,unnamed,Duck Creek,Quinault,Other,Logging rd NE T22 R13W S26,,,,Grays Harbor,Raft River-Frontal Pacific Ocean,21,Barrier,0%,,,Resident and Anadromous,50.825,5,10.5,22.2,7.5,5.625,5,1,4,67%,4,2,3,67%,4,1,0.13,1,0.13,0.13,1,0.13,0,0,0,0,0,0,0,0,0,0.03,1,0.03,3,3,0.49,3,0.17,1,0.19,1,-99999,0,0,No,No,No,No,No,No,12.1085004189904,3,13.404683102387,3,20.301301574213,2,26.4500158875813,1,23.4866904834226,3,-13836570.947416611,6002651.768066278
