OBJECTID,BarrierID,StreamName,TributaryTo,County,OwnerType,FeatureType,Species,PassiblePercent,HabitatQuantity_Chinook_mi,HabitatQuality_IPScore_Chinook,HabitatQuantity_Coho_mi,HabitatQuality_IPScore_Coho,HabitatQuantity_Steelhead_mi,HabitatQuality_IPScore_Steelhea,HabitatQuantity_Chum_mi,HabitatQuantity_Cutthroat_mi,NumberSpeciesBenefit,DownstreamBarriers_Count,DownstreamBarriers_MinpercPass,UpstreamBarriers_Count,UpstreamBarriers_MinpercPass,RoadDensity_mipersqmi,WaterQuality_303d,StreamTemperature_degC,FutureStreamTemperature_degC,CanopyCover_openingangledegrees,TreeHeight_avgm,BufferWidth_avgm,NetHabitatQuantity_Chinook_mi,NetHabitatQualityIPScore_Chinoo,NetHabitatQuantity_Coho_mi,NetHabitatQualityIPScore_Coho,NetHabitatQuantity_Steelhead_mi,NetHabitatQualityIPScore_Steelh,NetHabitatQuantity_Chum_mi,NetHabitatQuantity_Cutthroat_mi,DistancetoUpstreamBarrier_miles,BarrierFlag,GSU_Eco_Region,GSU_Subbasin,GSU,Score,Rank,Barrier_Passibility,Habitat_Quantity_Chinook,Habitat_Quality_Chinook,Habitat_Quantity_Steelhead,Habitat_Quality_Steelhead,Habitat_Quantity_Coho,Coho_Habitat_Quanity_Raw_Data,Habitat_Quality_Coho,Habitat_Quantity_Cutthroat,Habitat_Quantity_Chum,Number_of_Species_Benefitting,Downstream_Barriers,Upstream_Barriers,Road_Density,Water_Quality,Stream_Temperature,Future_Stream_Temperature,Canopy_Opening_Angle,Tree_Height,Buffer_Width,Riparian_Score,Percentile,GSU_Scenario,GlobalID,geoms
270,125 1504W33A,unnamed,Lincoln Cr,Lewis,Private,Culvert,"CO, SH, SRCT, RT",33,0,-99999,0.59,0.56,0.59,0.2,0,0.59,3,0,-99999,1,67,4.76184102935595,,18.3972434997559,19.4627952575684,-99999,-99999,-99999,0,-99999,0.59,0.54,0.59,0.2,0,0.59,0.616069704631165,Missing Riparian Data,Central Lowlands Region,Lincoln Cr SB,Lincoln Cr,48.3333333333333,828,10,0,0,2,2,2,0.59,3,2,0,3,5,3,3,5,2,2,4,4,5,4.33333333333333,59.9951361867704,2,582b0265-d156-4a14-a7bc-3e15f5f1c4c3,"c(x = -123.190770786273, y = 46.7401645127711)"
271,021(24007)(00707),unnamed,Mill Cr,Lewis,County,Culvert,"CO, SH, SRCT, RT",67,0,-99999,1.51,0.5,0.31,0.22,0,1.51,3,4,0,0,-99999,4.94167062056945,,20.605188369751,21.3198165893555,-99999,-99999,-99999,0,-99999,1.51,0.5,0.31,0.22,0,1.51,2.16215797956124,Missing Riparian Data; 0% Passible Barrier Downstream,Central Lowlands Region,Mill SB,Mill Creek,42.3333333333333,1376,5,0,0,1,2,4,1.51,3,4,0,3,0,5,3,5,2,1,4,4,5,4.33333333333333,31.7850194552529,0,3585c2d5-c2a9-4794-ba36-2bcd2aa4bdda,"c(x = -123.041571438899, y = 46.6444373690286)"
272,021(15050)(00642),unnamed,unnamed,Lewis,County,Culvert,"CO, RT",33,0,-99999,9.21,0.62,7.05,0.33,0,9.21,3,0,-99999,1,0,6.46304367428619,,20.1690368652344,21.0542182922363,170.882995605469,5.39624977111816,16.4388542175293,0,-99999,2.62,0.65,1.9,0.4,0,2.62,11.3970241774188,,Cascade Mts Region,Salzer SB,Salzer Creek,67,52,10,0,0,10,2,10,9.21,4,10,0,3,5,1,1,5,2,1,1,4,4,3,97.4464980544747,0,83a54ddc-46f4-4253-8ce6-c0114e311718,"c(x = -122.903347137119, y = 46.6853676132272)"
273,021(46024)(00950),unnamed,MF Newaukum R,Lewis,County,Culvert,"CO, SH, SRCT, RT",67,0,-99999,2.18,0.56,1.04,0.25,0,2.18,3,0,-99999,6,33,5.30036526210221,,16.0349407196045,17.2448043823242,0,0,0,0,-99999,1.16,0.6,0.52,0.26,0,1.16,0.944856461555139,,Cascade Mts Region,Newaukum SB,MF Newaukum Tribs,48.6666666666667,771,5,0,0,3,2,5,2.18,3,5,0,3,5,2,2,5,3,2,10,0,1,3.66666666666667,62.0136186770428,0,e02cf711-1e15-4651-a79e-87bf543a3d74,"c(x = -122.667255670832, y = 46.6141411083711)"
274,103-1389,unnamed,EF Humptulips,Grays Harbor,Federal,Culvert,"CH, CO, SH, SRCT, RT",33,0,-99999,0.45,0.47,0.45,0.34,0,0.45,3,0,-99999,0,-99999,3.19111527315968,,12.3925914764404,14.5592060089111,0,0,0,0,-99999,0.45,0.47,0.45,0.34,0,0.45,7.36459975898823,,Grays Harbor Region,Humptulips SB,EF Humptulips Tribs,50.6666666666667,622,10,0,0,1,2,1,0.45,3,1,0,3,5,5,4,5,4,3,10,0,1,3.66666666666667,70.1848249027237,0,6a3fdc5f-5e39-4254-9d35-551b8489fe1f,"c(x = -123.72671337986, y = 47.3885917268527)"
275,103-1143,unnamed,Wynoochee R,Grays Harbor,County,Culvert,"CH, CO, SH, SRCT, RT",0,0,-99999,0.63,0.44,0.34,0.22,0.34,0.63,4,0,-99999,0,-99999,5.05773291744919,,16.2925891876221,17.1359081268311,-99999,-99999,-99999,0,-99999,0.63,0.44,0.34,0.22,0.34,0.63,3.13048685888104,Missing Riparian Data,Olympic Mts Region,Wynoochee SB,Lower Wynoochee MS,56.3333333333333,282,15,0,0,1,2,2,0.63,3,2,1,4,5,5,2,5,3,2,4,4,5,4.33333333333333,86.4056420233463,1,f61ffad3-affb-49da-9afd-2f84d10eed9a,"c(x = -123.685525128271, y = 47.0839107304074)"
276,103-1406,WF Big Cr,EF Humptulips,Grays Harbor,Federal,Culvert,"CH, CO, SH, SRCT, RT",33,0,-99999,0.12,-99999,0.12,-99999,0,0.12,3,1,33,0,-99999,4.13201577924133,,11.5036039352417,13.5947332382202,-99999,-99999,-99999,0,-99999,0.12,-99999,0.12,-99999,0,0.12,NA,Missing Riparian Data,Olympic Mts Region,Wynoochee SB,Big (Wyn) Cr,45.3333333333333,1141,10,0,0,1,0,1,0.12,0,1,0,3,3,5,3,5,5,4,4,4,5,4.33333333333333,45.6712062256809,0,643ef287-19fe-4afd-8f5e-eba609d47eef,"c(x = -123.67098668767, y = 47.4004059338571)"
277,103-1237,unnamed,Satsop R,Grays Harbor,County,Culvert,"CH, CO, SH, SRCT, RT, BT",0,0,-99999,0.26,-99999,0.21,-99999,0.26,0.26,4,0,-99999,0,-99999,3.77842338263689,,17.8300857543945,17.7825660705566,98.1019973754883,23,76.4647521972656,0,-99999,0.26,-99999,0.21,-99999,0.26,0.26,0.187338493697925,,Olympic Mts Region,Satsop SB,Lower Satsop MS,54.3333333333333,380,15,0,0,1,0,1,0.26,0,1,1,4,5,5,4,5,2,2,5,10,10,8.33333333333333,82.1984435797665,1,74a248e6-a83f-4d51-aedf-99efcbd09530,"c(x = -123.510362951044, y = 47.0281760864441)"
278,021(27071)(00405),unnamed,Chehalis R,Lewis,County,Culvert,"CO, SH, SRCT, RT",0,0,-99999,0.81,0.06,0.5,0.02,0,0.81,3,0,-99999,0,-99999,5.62688105556739,,18.6267528533936,19.5916919708252,-99999,-99999,-99999,0,-99999,0.81,0.06,0.5,0.02,0,0.81,1.23554882057784,Missing Riparian Data,Willapa Hills Region,Elk Creek SB,Elk Cr,51.3333333333333,577,15,0,0,2,1,2,0.81,1,2,0,3,5,5,2,5,2,2,4,4,5,4.33333333333333,72.227626459144,1,225cbfba-06ea-4f7b-800f-2cdded856b3b,"c(x = -123.287396250682, y = 46.6345766054351)"
279,021(24017)(11680),unnamed,Lake Cr,Lewis,County,Culvert,"CO, SH, SRCT, RT",33,0,-99999,1.06,0.46,0.45,0.28,0,1.06,3,0,-99999,1,33,5.52303851267138,,19.4057521820068,20.551155090332,77.8324966430664,12.4814500808716,42.5737991333008,0,-99999,1.06,0.46,0.45,0.28,0,1.06,5.92176363716619,,Willapa Hills Region,South Fork SB,Lake (SFC) Cr,50.3333333333333,638,10,0,0,1,2,3,1.06,3,3,0,3,5,3,2,5,2,2,6,6,7,6.33333333333333,68.4581712062257,3,089b12ad-f3e8-463a-9ee7-75af313af3eb,"c(x = -123.096026782488, y = 46.5694939769904)"
280,021(18310)(00292),Coffee Cr,Skookumchuck R,Lewis,County,Culvert,"CO, SH, SRCT, RT",67,0,-99999,8.05,0.68,4.94,0.29,0,8.05,3,0,-99999,4,0,5.79629736154155,,19.892219543457,20.7072505950928,0,0,0,0,-99999,4.35,0.72,2.68,0.32,0,4.35,25.1498643875337,,Cascade Mts Region,Skookumchuck SB,Skookumchuck Tribs,61.6666666666667,117,5,0,0,7,2,10,8.05,4,10,0,3,5,1,2,5,2,2,10,0,1,3.66666666666667,94.2363813229572,0,13e9e41c-22c6-48b4-9d8a-a254d57dac07,"c(x = -122.952212096256, y = 46.7566934127629)"
281,021(45006)(00184),unnamed,SF Newaukum R,Lewis,County,Culvert,"CO, SH, SRCT, RT",67,0,-99999,2.07,0.59,2.07,0.22,0,2.07,3,1,33,0,-99999,3.53591883741845,,19.3674297332764,20.2285480499268,0,0,0,0,-99999,2.07,0.59,2.07,0.22,0,2.07,3.36222611852615,,Cascade Mts Region,Newaukum SB,SF Newaukum Tribs,52.6666666666667,468,5,0,0,5,2,5,2.07,3,5,0,3,3,5,4,5,2,2,10,0,1,3.66666666666667,77.2373540856031,0,b1caf9bb-29b7-4941-ac7e-a9aa77ae101d,"c(x = -122.792802545825, y = 46.5662036290628)"
282,103-1067,unnamed,unnamed to Wynoochee R,Grays Harbor,County,Culvert,"SH, SRCT, RT",0,0,-99999,0,-99999,0,-99999,0,0,0,1,33,0,-99999,5.05773291744919,,16.3654003143311,17.0708274841309,0,0,0,0,-99999,0,-99999,0.05,0.17,0,0,1.04280196846427,,Olympic Mts Region,Wynoochee SB,Lower Wynoochee Tribs,38.6666666666667,1722,15,0,0,0,0,0,0,0,0,0,0,3,5,2,5,3,2,10,0,1,3.66666666666667,17.0476653696498,0,d91a0576-adcc-4d81-a73b-57842066a840,"c(x = -123.69783193953, y = 47.0860487109848)"
283,103-1022,Geisler Cr,Wynoochee R,Grays Harbor,County,Culvert,"CH, CO, SH, SRCT, RT",67,0,-99999,3.97,0.47,1.25,0.24,1.18,3.97,4,3,67,3,0,5.05773291744919,,16.705509185791,17.3715934753418,135.602996826172,14.284984588623,43.3007507324219,0,-99999,1.91,0.51,1.17,0.24,1.17,1.91,1.3338140456807,,Olympic Mts Region,Wynoochee SB,Lower Wynoochee Tribs,50.3333333333333,632,5,0,0,3,2,6,3.97,3,6,3,4,0,1,2,5,3,2,3,6,7,5.33333333333333,68.4581712062257,0,a30a0460-6f8a-4b05-bfd0-d63d456b7002,"c(x = -123.676154121684, y = 47.0022509433687)"
284,103-1025,Geisler Cr,Wynoochee R,Grays Harbor,County,Culvert,"CH, CO, SH, SRCT, RT",67,0,-99999,5.22,0.51,2.05,0.26,2.15,5.22,4,2,67,8,0,5.05773291744919,,16.6597423553467,17.4512786865234,99.3234024047852,14.3116645812988,30.5827503204346,0,-99999,1.28,0.69,0.81,0.3,0.99,1.28,0.686234964073159,,Olympic Mts Region,Wynoochee SB,Lower Wynoochee Tribs,61.6666666666667,118,5,0,0,5,2,8,5.22,3,8,5,4,3,1,2,5,3,2,5,6,6,5.66666666666667,94.2363813229572,0,d0716592-7cab-44d3-8188-353d8a6f2007,"c(x = -123.668165902786, y = 47.0056526890656)"
285,125 1405W12H,unnamed,SF Lincoln Cr,Lewis,Private,Culvert,"CO, RT",0,0,-99999,0.42,-99999,0.42,-99999,0,0.42,3,2,67,0,-99999,4.76184102935595,,17.5965766906738,19.0267639160156,-99999,-99999,-99999,0,-99999,0.42,-99999,0.42,-99999,0,0.42,0.928544052483622,Missing Riparian Data,Central Lowlands Region,Lincoln Cr SB,Lincoln Cr,45.3333333333333,1116,15,0,0,1,0,1,0.42,0,1,0,3,3,5,3,5,2,2,4,4,5,4.33333333333333,45.6712062256809,2,ac08bc92-2a76-4b69-9686-a36faafcc8d6,"c(x = -123.257231485445, y = 46.7164811391374)"
286,021(27820)(02631),Garret Cr,Chehalis R,Lewis,County,Culvert,"CO, SH, SRCT, RT",0,0,-99999,1.07,0.61,2.16,0.24,0,1.07,3,0,-99999,0,-99999,5.29416785043802,,19.7577037811279,20.7291221618652,68.3499984741211,12.5726699829102,40.6758995056152,0,-99999,1.07,0.61,2.16,0.24,0,1.07,19.6271131426844,,Central Lowlands Region,Garret SB,Garret Creek,62.3333333333333,112,15,0,0,5,2,3,1.07,4,3,0,3,5,5,2,5,2,2,6,6,7,6.33333333333333,94.6741245136187,0,722d8d6c-6404-4e52-8474-a67d2a481321,"c(x = -123.174618785308, y = 46.6377280979582)"
287,021(24024)(03867),unnamed,Deep Cr,Lewis,County,Culvert,"CO, SH, SRCT, RT",33,0,-99999,0.28,0.18,0.17,0.08,0,0.28,3,1,67,0,-99999,5.36569974867767,,18.6459712982178,20.2143688201904,33.1277008056641,13.8331489562988,81.41064453125,0,-99999,0.28,0.18,0.17,0.08,0,0.28,0.810373115953856,,Central Lowlands Region,Bunker SB,Bunker Cr,46,1045,10,0,0,1,1,1,0.28,1,1,0,3,4,5,2,5,2,2,8,6,10,8,49.3190661478599,3,caa4ae15-0c66-4049-a97f-e2213fb3e7ec,"c(x = -123.11963484097, y = 46.7020364425057)"
289,125 1502W27A,unnamed,N Hanaford Cr,Lewis,Private,Culvert,"CO, RT",0,0,-99999,0.12,0.75,0.12,0.25,0,0.12,3,0,-99999,1,67,6.95768161160794,,19.9395999908447,19.7815055847168,-99999,-99999,-99999,0,-99999,0.12,0.75,0.12,0.25,0,0.12,0.0439703669909825,Missing Riparian Data,Cascade Mts Region,Skookumchuck SB,Hanaford Cr,49.3333333333333,750,15,0,0,1,2,1,0.12,4,1,0,3,5,3,1,5,2,2,4,4,5,4.33333333333333,64.4941634241245,3,fe21bc3a-5ddd-4911-bdef-b7e694016436,"c(x = -122.921902381556, y = 46.7544932843226)"
290,021(40051)(01242),Dillenbaugh Cr,Chhalis R,Lewis,County,Culvert,"CO, SH, SRCT, RT",0,0,-99999,8.27,0.55,3.71,0.27,0,8.27,3,1,67,5,33,6.82118766207388,,19.504825592041,20.8087558746338,76.252799987793,10.0942096710205,45.431999206543,0,-99999,6.55,0.58,3.71,0.27,0,6.55,17.9217895819634,,Cascade Mts Region,Dillenbaugh SB,Dillenbaugh Creek,71.3333333333333,30,15,0,0,6,2,10,8.27,3,10,0,3,4,2,1,5,2,2,6,6,7,6.33333333333333,98.613813229572,0,0a7277ee-9cfa-4ffd-9fb7-0b13a2f93319,"c(x = -122.892405664863, y = 46.6419801270801)"
291,021(46000)(06656),unknown,NF Newaukum,Lewis,County,Culvert,"CO, SH, SRCT, RT",33,0,-99999,0.13,-99999,0.13,-99999,0,0.13,3,0,-99999,0,-99999,5.78039418741258,,18.0663890838623,18.633321762085,16.2341995239258,11.6943502426147,34.6128005981445,0,-99999,0.13,-99999,0.13,-99999,0,0.13,1.42975608281326,,Cascade Mts Region,Newaukum SB,NF Newaukum MS,44,1242,10,0,0,1,0,1,0.13,0,1,0,3,5,5,2,5,2,2,9,6,6,7,39.7859922178988,1,b727b806-7a58-4547-b277-17307c03b701,"c(x = -122.775745176664, y = 46.6606383134895)"
292,021(27791)(02335),unknown,Chehalis R,Lewis,County,Culvert,"CO, SH, RT",0,0,-99999,0.23,0.17,0.23,0.08,0,0.23,3,0,-99999,0,-99999,5.29416785043802,,20.271333694458,21.3541297912598,50.7835998535156,12.5218505859375,52.7972030639648,0,-99999,0.23,0.17,0.23,0.08,0,0.23,0.213465697047196,,Middle Chehalis Region,Middle Chehalis River SB,Middle Chehalis: RBF to SF SB,50,680,15,0,0,1,1,1,0.23,1,1,0,3,5,5,2,5,2,1,7,6,8,7,67.2665369649805,3,e3872cd7-c375-4e67-ad3a-47c485a444a5,"c(x = -123.18180780093, y = 46.6350163579101)"
293,021(45010)(03806),unnamed,unnamed; SF Newaukum R,Lewis,County,Culvert,"CO, SH, SRCT, RT",33,0,-99999,0.96,0.58,0.81,0.2,0,0.96,3,0,-99999,1,67,3.53591883741845,,18.3023109436035,18.9088134765625,-99999,-99999,-99999,0,-99999,0.83,0.53,0.81,0.18,0,0.83,1.28289625877963,Missing Riparian Data,Cascade Mts Region,Newaukum SB,SF Newaukum Tribs,49.3333333333333,719,10,0,0,2,2,2,0.96,3,2,0,3,5,3,4,5,2,2,4,4,5,4.33333333333333,64.4941634241245,0,08eca1a4-8f49-43b2-9a57-ec57e44f557a,"c(x = -122.725236908633, y = 46.5647778946305)"
294,021(10019)(12060),unnamed,unnamed,Lewis,County,Culvert,"CO, SH, RT",67,0,-99999,0.44,-99999,0.44,-99999,0,0.44,3,1,67,0,-99999,4.76184102935595,,18.3687744140625,19.2728118896484,-99999,-99999,-99999,0,-99999,0.44,-99999,0.44,-99999,0,0.44,0.0989335179771554,Missing Riparian Data,Central Lowlands Region,Lincoln Cr SB,Lincoln Cr,36.3333333333333,1866,5,0,0,1,0,1,0.44,0,1,0,3,4,5,3,5,2,2,4,4,5,4.33333333333333,9.14396887159533,2,08ed444d-f56a-4c5e-9123-bb3af6cfe408,"c(x = -123.230428384238, y = 46.7336310230538)"
295,021(46000)(03952),unnamed,NF Newaukum R,Lewis,County,Culvert,"CO, SH, SRCT, RT",67,0,-99999,0.32,-99999,0.32,-99999,0,0.32,3,0,-99999,0,-99999,5.78039418741258,,18.9589805603027,19.6605186462402,39.3494987487793,11.452919960022,58.1981964111328,0,-99999,0.32,-99999,0.32,-99999,0,0.32,0.195839836996578,,Cascade Mts Region,Newaukum SB,NF Newaukum MS,39.3333333333333,1660,5,0,0,1,0,1,0.32,0,1,0,3,5,5,2,5,2,2,8,6,8,7.33333333333333,19.0661478599222,1,28b16607-deac-43e8-b4d9-c8b0fa45af53,"c(x = -122.793621682994, y = 46.6266316583137)"
296,125 1404W23A,unnamed,Bunker Cr,Lewis,Private,Culvert,"CO, SRCT, RT",67,0,-99999,0.63,0.66,0.17,0.29,0,0.63,3,1,67,1,67,5.36569974867767,,19.2297229766846,20.1257419586182,9.58724995143712e-4,10.5635004043579,59.2919998168945,0,-99999,0.17,0.85,0.17,0.29,0,0.17,0.0676226978258785,,Central Lowlands Region,Bunker SB,Bunker Cr,45,1155,5,0,0,1,2,2,0.63,4,2,0,3,4,3,2,5,2,2,10,6,8,8,43.9445525291829,3,7d455297-6ade-41c1-b720-9bba83747ff4,"c(x = -123.156295063054, y = 46.6911348639315)"
297,021(24017)(12550),Lake Cr,SF Chehalis R,Lewis,County,Culvert,"CO, RT",67,0,-99999,1.28,0.38,0,-99999,0,1.28,2,0,-99999,0,-99999,5.52303851267138,,19.6223087310791,20.6999378204346,-99999,-99999,-99999,0,-99999,1.28,0.38,0,-99999,0,1.28,1.03197400753886,Missing Riparian Data,Willapa Hills Region,South Fork SB,Lake (SFC) Cr,40.3333333333333,1568,5,0,0,0,0,3,1.28,2,3,0,2,5,5,2,5,2,2,4,4,5,4.33333333333333,22.6410505836576,3,f971d4db-ee11-460b-a466-12a1109db053,"c(x = -123.109919900575, y = 46.5744103902103)"
298,103-1010,unnamed,Wynoochee R,Grays Harbor,County,Culvert,"SH, SRCT, RT",0,0,-99999,0,-99999,0,-99999,0,0,0,0,-99999,0,-99999,5.05773291744919,,17.3193836212158,17.1178131103516,49.2827987670898,13.022500038147,59.435302734375,0,-99999,0,-99999,0.28,0.15,0,0,0.609223402464806,,Olympic Mts Region,Wynoochee SB,Lower Wynoochee MS,43,1344,15,0,0,0,0,0,0,0,0,0,0,5,5,2,5,2,2,7,6,8,7,34.8735408560311,1,e20935f0-5fb6-4566-a8b8-4d83cca1afa5,"c(x = -123.647644491701, y = 46.980128112881)"
299,127C0181,unnamed,unnamed 22.0518,Mason,Private,Culvert,"CO, SRCT, RT",33,0,-99999,0.58,0.43,0,-99999,0,0.58,2,4,33,21,33,5.5795364873023,,15.4496879577637,15.2489948272705,151.893997192383,13.2580003738403,2.23543500900269,0,-99999,0.12,-99999,0,-99999,0,0.12,0.0194560525036436,,Black Hills Region,Cloquallum SB,Cloquallum Cr,37,1827,10,0,0,0,0,2,0.58,3,2,0,2,0,2,2,5,3,3,2,6,1,3,11.113813229572,2,b55b6c89-56ee-484d-adec-d3ab4d7db59a,"c(x = -123.340714033385, y = 47.1361059941508)"
300,127C0191,unnamed,unnamed 22.0518,Mason,Private,Culvert,"CO, SRCT, RT",67,0,-99999,0.45,0.47,0,-99999,0,0.45,2,13,33,12,33,5.5795364873023,,15.4039478302002,15.0900135040283,-99999,-99999,-99999,0,-99999,0.15,-99999,0,-99999,0,0.15,0.0378950930440546,Missing Riparian Data,Black Hills Region,Cloquallum SB,Cloquallum Cr,31.3333333333333,2012,5,0,0,0,0,1,0.45,3,1,0,2,0,2,2,5,3,3,4,4,5,4.33333333333333,1.84824902723735,2,492f75ec-b7ad-46a5-8e9d-446fdb460b5c,"c(x = -123.343032254155, y = 47.1370083796411)"
301,127C0193,unnamed,unnamed 22.0518,Mason,Private,Culvert,"CO, SRCT, RT",67,0,-99999,0.31,0.47,0,-99999,0,0.31,2,15,33,10,33,5.5795364873023,,15.407829284668,15.4036302566528,-99999,-99999,-99999,0,-99999,0.09,-99999,0,-99999,0,0.09,0.0138562325020998,Missing Riparian Data,Black Hills Region,Cloquallum SB,Cloquallum Cr,31.3333333333333,2018,5,0,0,0,0,1,0.31,3,1,0,2,0,2,2,5,3,3,4,4,5,4.33333333333333,1.84824902723735,2,6b3b554e-8f9a-4884-9e11-a1d0ab8251e7,"c(x = -123.343324339545, y = 47.1362759329254)"
302,127C0202,unnamed,unnamed 22.0518,Mason,County,Culvert,"CO, SRCT, RT",67,0,-99999,0.22,-99999,0,-99999,0,0.22,2,25,33,0,-99999,5.5795364873023,,15.3637228012085,15.7869806289673,-99999,-99999,-99999,0,-99999,0.22,-99999,0,-99999,0,0.22,0.0890081099263911,Missing Riparian Data,Black Hills Region,Cloquallum SB,Cloquallum Cr,31.3333333333333,2022,5,0,0,0,0,1,0.22,0,1,0,2,0,5,2,5,3,3,4,4,5,4.33333333333333,1.84824902723735,2,fe4fa646-82ca-4978-b6ce-e185936db5f8,"c(x = -123.343590388122, y = 47.1335106417561)"
303,127C0195,unnamed,unnamed 22.0518,Mason,Private,Culvert,"CO, SRCT, RT",33,0,-99999,0.31,0.47,0,-99999,0,0.31,2,17,33,8,33,5.5795364873023,,15.3994245529175,15.5961103439331,-99999,-99999,-99999,0,-99999,0.31,0.29,0,-99999,0,0.31,0.0203469172061789,Missing Riparian Data,Black Hills Region,Cloquallum SB,Cloquallum Cr,36.3333333333333,1870,10,0,0,0,0,1,0.31,3,1,0,2,0,2,2,5,3,3,4,4,5,4.33333333333333,9.14396887159533,2,37a6f7cc-c958-4479-8c5b-5133bd8cccee,"c(x = -123.343233992088, y = 47.1353162520206)"
305,127C0182,unnamed,unnamed to Cloquallum R 22.0518,Mason,Private,Culvert,"CO, SRCT, RT",67,0,-99999,0.58,0.43,0,-99999,0,0.58,2,5,33,20,33,5.5795364873023,,15.4497337341309,15.2337274551392,151.893997192383,13.2580003738403,2.23543500900269,0,-99999,0.12,-99999,0,-99999,0,0.12,0.00367960638109168,,Black Hills Region,Cloquallum SB,Cloquallum Cr,32,2003,5,0,0,0,0,2,0.58,3,2,0,2,0,2,2,5,3,3,2,6,1,3,2.57782101167315,2,be9d4f43-94a4-4f5a-83a8-e6fc79084b20,"c(x = -123.340754367619, y = 47.1363862556229)"
306,127C0185,unnamed,unnamed 22.0518,Mason,Private,Culvert,"CO, SRCT, RT",33,0,-99999,0.58,0.43,0,-99999,0,0.58,2,8,33,17,33,5.5795364873023,,15.4466905593872,15.224250793457,151.893997192383,13.2580003738403,2.23543500900269,0,-99999,0.12,-99999,0,-99999,0,0.12,0.0156751666663117,,Black Hills Region,Cloquallum SB,Cloquallum Cr,37,1829,10,0,0,0,0,2,0.58,3,2,0,2,0,2,2,5,3,3,2,6,1,3,11.113813229572,2,4c7fd27e-0fcf-4c82-94b4-e8a2e598cb2d,"c(x = -123.340924328306, y = 47.1368459287662)"
307,127C0189,unnamed,unnamed 22.0518,Mason,Private,Culvert,"CO, SRCT, RT",33,0,-99999,0.45,0.43,0,-99999,0,0.45,2,12,33,13,33,5.5795364873023,,15.4305801391602,15.2688655853271,-99999,-99999,-99999,0,-99999,0.15,0.34,0,-99999,0,0.15,0.0437602537259869,Missing Riparian Data,Black Hills Region,Cloquallum SB,Cloquallum Cr,36.3333333333333,1865,10,0,0,0,0,1,0.45,3,1,0,2,0,2,2,5,3,3,4,4,5,4.33333333333333,9.14396887159533,2,979ccb74-3935-49a3-99b9-73839d0ec081,"c(x = -123.342229663697, y = 47.1373095549898)"
308,103-1303,unnamed,unnamed Smith Cr trib,Grays Harbor,County,Culvert,"CO, SRCT, RT",33,0,-99999,0.14,-99999,0,-99999,0,0.14,2,0,-99999,0,-99999,5.07744926288078,,16.7260913848877,18.5022354125977,180,0,59.1466979980469,0,-99999,0.14,-99999,0,-99999,0,0.14,0.046940805980977,,Olympic Mts Region,Satsop SB,Smith Cr,39,1689,10,0,0,0,0,1,0.14,0,1,0,2,5,5,2,5,3,2,1,0,8,3,17.9231517509728,0,706d1bf8-8022-4397-805e-3e6ec5af8fbc,"c(x = -123.551700339437, y = 47.163919930016)"
309,127E0166,unnamed,unnamed 22.0459,Mason,County,Culvert,"CO, SRCT, RT",33,0,-99999,0.06,-99999,0,-99999,0,0.06,2,0,-99999,0,-99999,5.77990389688028,,15.1678476333618,17.2640590667725,0,0,0,0,-99999,0.06,-99999,0,-99999,0,0.06,0.0150235832522341,,Olympic Mts Region,Satsop SB,Dry Run Cr,37.6666666666667,1783,10,0,0,0,0,0,0.06,0,0,0,2,5,5,2,5,3,2,10,0,1,3.66666666666667,13.6916342412451,3,407be882-9671-4382-a75b-a8bf16c4d1f7,"c(x = -123.423001798992, y = 47.1014385774544)"
310,993717,unnamed,Stevens Cr,Grays Harbor,State,Culvert,"CO, SH, SRCT, RT",33,0,-99999,0.59,0.43,0.53,0.17,0,0.59,3,0,-99999,0,-99999,3.70163751942276,,15.5886783599854,17.4745635986328,28.0379009246826,20.3332996368408,74.2072525024414,0,-99999,0.59,0.43,0.53,0.17,0,0.59,0.470478531978178,,Grays Harbor Region,Humptulips SB,Stevens Cr,56.3333333333333,283,10,0,0,2,1,2,0.59,3,2,0,3,5,5,4,5,3,2,8,10,10,9.33333333333333,86.4056420233463,2,39220f9d-fe99-4a81-8012-833fb469123c,"c(x = -123.931507478277, y = 47.2434017595714)"
311,125 1303W17A,unnamed,unnamed,Lewis,Private,Culvert,"CO, SH, SRCT, RT",0,0,-99999,1.58,0.5,1.58,0.22,0,1.58,3,4,33,4,33,4.94167062056945,,19.6762981414795,20.9814949035645,16.506799697876,15.7243995666504,78.4187927246094,0,-99999,1.16,0.42,1.16,0.22,0,1.16,0.886257877026138,,Middle Chehalis Region,RB Trib 0949 SB,RB Trib 0949,58,206,15,0,0,4,2,4,1.58,3,4,0,3,0,2,3,5,2,2,9,8,10,9,90.0048638132296,0,ad2813a7-31a0-4a7a-9dc0-7102f58716fc,"c(x = -123.080129478796, y = 46.6171915368227)"
